start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
2015	9159	124	123	123	Bastia	Floyd	Ayité	0	92.3	35.6	28.1344059818	16.3294213002	0	1	0	0	0	0	0	0.138618035317
2015	9159	124	123	123	Bastia	Floyd	Ayité	0	74.7	63.8	118.610459666	28.8189173981	0	0	0	0	0	0	0	0.0227529759829
2015	9159	124	123	123	Bastia	Evaeverson	Lemos da Silva	1	93.0	52.1	106.699244234	7.30821455624	1	1	0	0	0	0	0	0.20289681248
2015	9159	124	123	123	Bastia	Sadio	Diallo	0	68.4	49.9	89.8186848473	31.6001582275	0	0	0	0	0	0	0	0.0144269193452
2015	9159	124	123	123	Bastia	Floyd	Ayité	0	87.1	40.3	53.0591039029	16.1400123916	0	0	0	0	0	0	1	0.144370602857
2015	9159	124	123	123	Bastia	Sadio	Diallo	0	76.6	74.0	135.725224299	33.5195465363	0	0	0	0	0	0	0	0.010994903771
2015	9159	124	123	124	Marseille	Karim	Rekik	0	91.5	51.7	101.309932474	8.66833317311	0	1	1	0	0	0	0	0.238033960686
2015	9159	124	123	124	Marseille	Romain	Alessandrini	1	83.4	50.7	92.4146565209	16.6147524809	0	0	0	0	0	0	0	0.13844169744
2015	9159	124	123	124	Marseille	Michy	Batshuayi	1	95.9	58.1	153.152705887	9.07854613911	0	1	0	0	0	0	0	0.358325137768
2015	9159	124	123	124	Marseille	Romain	Alessandrini	1	88.3	36.3	40.497810508	18.0161039073	0	0	0	0	0	0	0	0.110288735517
2015	9159	124	123	124	Marseille	Lucas	Ocampos	0	89.7	63.6	142.861425404	17.0601875722	0	0	0	0	0	0	0	0.134139780283
2015	9159	124	123	124	Marseille	Benjamin	Mendy	1	76.6	61.2	115.577290777	25.9422435421	0	0	1	0	0	0	0	0.0195821438056
2015	9159	124	123	124	Marseille	Lucas Silva	Borges	0	74.3	64.0	118.579210267	29.2658504062	0	0	0	0	0	0	0	0.0212178455361
2015	9159	124	123	124	Marseille	Michy	Batshuayi	0	88.7	38.7	45.0	15.9806132548	1	1	0	0	0	0	0	0.057534446251
2015	9159	124	123	124	Marseille	Romain	Alessandrini	0	86.3	29.7	34.014502221	24.4904062849	0	1	0	0	0	0	0	0.042024414429
2015	9159	124	123	124	Marseille	Abdel	Barrada	0	74.0	32.5	56.0564129802	31.3408678884	0	0	0	0	0	0	0	0.0146888349554
2015	9159	124	123	124	Marseille	Michy	Batshuayi	0	85.3	47.6	80.7273982228	14.8946299048	0	0	0	0	0	0	0	0.173430392713
2015	9159	124	123	124	Marseille	Rémy	Cabella	0	96.1	60.1	158.886499922	10.8268185539	0	1	1	0	0	0	0	0.187122155233
