x	y	head	predict
93.900000	75.400000	0.000000	0.140361
85.200000	31.500000	0.000000	0.104219
79.600000	75.800000	0.000000	0.082843
86.000000	43.300000	0.000000	0.106807
89.200000	54.200000	0.000000	0.119560
81.300000	63.900000	0.000000	0.088812
77.200000	67.400000	0.000000	0.075886
85.500000	38.500000	1.000000	0.090566
77.100000	51.000000	0.000000	0.076150
81.200000	37.400000	0.000000	0.089513
80.300000	44.300000	0.000000	0.086261
73.100000	51.200000	0.000000	0.065285
87.700000	40.600000	0.000000	0.113838
94.900000	53.200000	1.000000	0.127328
89.500000	46.300000	1.000000	0.104803
85.100000	48.000000	1.000000	0.088840
74.500000	50.100000	0.000000	0.068945
75.100000	75.300000	0.000000	0.069763
88.300000	64.700000	1.000000	0.099437
73.100000	49.400000	0.000000	0.065338
92.000000	51.300000	1.000000	0.114670
76.500000	66.900000	0.000000	0.073895
72.000000	48.700000	0.000000	0.062632
91.300000	55.300000	1.000000	0.111570
85.100000	28.500000	0.000000	0.103968
92.700000	49.700000	0.000000	0.135923
68.200000	81.000000	0.000000	0.053219
97.900000	50.300000	1.000000	0.141944
76.200000	49.600000	0.000000	0.073617
92.500000	33.100000	0.000000	0.135890
92.400000	57.800000	0.000000	0.134017
72.000000	58.400000	0.000000	0.062358
5.000000	60.000000	0.000000	0.004135
81.700000	68.500000	0.000000	0.089979
69.400000	52.800000	0.000000	0.056498
76.200000	27.700000	0.000000	0.074340
92.000000	51.000000	1.000000	0.114685
90.600000	48.500000	1.000000	0.109049
95.400000	49.300000	1.000000	0.129857
75.900000	61.400000	0.000000	0.072392
73.000000	80.500000	0.000000	0.064179
80.400000	30.700000	0.000000	0.087107
78.100000	58.800000	0.000000	0.078840
72.200000	33.300000	0.000000	0.063560
84.100000	25.200000	0.000000	0.100318
68.400000	51.500000	0.000000	0.054364
90.000000	38.200000	0.000000	0.123925
95.800000	67.800000	0.000000	0.150588
77.000000	42.500000	0.000000	0.076147
76.800000	27.900000	0.000000	0.076060
94.800000	50.900000	0.000000	0.146385
91.800000	56.600000	0.000000	0.131227
83.100000	49.000000	0.000000	0.095647
81.600000	54.900000	0.000000	0.090177
75.900000	45.100000	0.000000	0.072921
92.600000	50.900000	1.000000	0.117235
97.300000	57.200000	1.000000	0.138549
83.700000	54.200000	1.000000	0.084030
88.700000	62.600000	0.000000	0.116980
92.500000	36.900000	1.000000	0.117505
91.500000	52.000000	0.000000	0.130069
89.900000	33.100000	0.000000	0.123743
73.000000	59.400000	0.000000	0.064793
93.300000	60.600000	1.000000	0.119773
78.400000	37.400000	0.000000	0.080507
84.800000	25.600000	0.000000	0.102946
90.900000	24.400000	0.000000	0.128770
92.300000	45.500000	1.000000	0.116223
88.200000	46.100000	0.000000	0.115671
84.800000	82.500000	0.000000	0.100440
65.900000	74.100000	0.000000	0.048776
89.700000	59.400000	0.000000	0.121488
92.800000	54.500000	1.000000	0.117914
96.300000	31.400000	0.000000	0.155545
91.100000	48.200000	1.000000	0.111090
93.100000	38.800000	1.000000	0.120008
79.300000	48.700000	0.000000	0.082893
85.400000	43.100000	0.000000	0.104470
88.600000	67.700000	0.000000	0.116301
92.700000	41.000000	0.000000	0.136416
75.800000	34.000000	0.000000	0.073003
74.100000	53.900000	0.000000	0.067774
91.300000	55.300000	1.000000	0.111570
75.500000	79.100000	0.000000	0.070725
86.900000	72.900000	0.000000	0.109019
82.600000	50.100000	0.000000	0.093827
71.900000	42.300000	0.000000	0.062570
85.100000	48.300000	0.000000	0.103082
81.300000	28.300000	0.000000	0.090210
79.600000	49.900000	0.000000	0.083797
93.300000	44.700000	0.000000	0.139154
77.100000	59.100000	0.000000	0.075876
71.900000	49.800000	0.000000	0.062358
93.900000	37.500000	1.000000	0.123617
76.300000	67.400000	0.000000	0.073315
74.900000	62.300000	0.000000	0.069633
91.200000	53.600000	0.000000	0.128584
77.700000	25.500000	0.000000	0.078803
84.300000	50.400000	0.000000	0.099969
80.600000	24.400000	0.000000	0.088011
88.500000	46.200000	1.000000	0.100988
88.600000	45.000000	1.000000	0.101417
90.500000	51.300000	1.000000	0.108517
70.500000	39.300000	0.000000	0.059337
90.900000	46.000000	1.000000	0.110379
86.200000	56.900000	0.000000	0.106971
72.000000	52.100000	0.000000	0.062535
87.800000	31.500000	0.000000	0.114701
78.300000	30.900000	0.000000	0.080432
79.600000	33.700000	0.000000	0.084398
62.300000	90.100000	0.000000	0.041998
85.400000	35.600000	0.000000	0.104808
93.000000	63.300000	0.000000	0.136613
81.300000	57.400000	0.000000	0.089065
84.300000	42.900000	0.000000	0.100295
94.500000	55.200000	0.000000	0.144584
4.700000	46.400000	0.000000	0.004111
94.600000	42.500000	1.000000	0.126523
92.900000	42.600000	1.000000	0.118945
78.800000	63.700000	0.000000	0.080794
91.600000	56.700000	0.000000	0.130281
75.800000	52.100000	0.000000	0.072415
61.600000	29.300000	0.000000	0.042012
69.700000	39.800000	0.000000	0.057502
74.800000	66.900000	0.000000	0.069222
90.100000	41.700000	1.000000	0.107368
93.600000	43.300000	1.000000	0.121978
83.500000	63.500000	0.000000	0.096478
91.100000	56.100000	1.000000	0.110714
80.700000	75.200000	0.000000	0.086392
92.700000	34.000000	0.000000	0.136814
82.100000	63.100000	0.000000	0.091560
86.000000	23.700000	0.000000	0.107711
70.700000	32.500000	0.000000	0.059985
72.500000	42.900000	0.000000	0.064025
86.900000	70.900000	0.000000	0.109112
91.600000	41.000000	0.000000	0.131141
76.300000	33.200000	0.000000	0.074442
89.200000	33.100000	0.000000	0.120635
90.000000	38.200000	0.000000	0.123925
89.700000	56.000000	0.000000	0.121663
97.400000	60.200000	0.000000	0.159746
92.800000	44.700000	1.000000	0.118406
71.800000	45.200000	0.000000	0.062246
78.800000	40.800000	0.000000	0.081618
78.800000	73.200000	0.000000	0.080455
69.700000	39.000000	0.000000	0.057523
73.500000	60.700000	0.000000	0.066019
91.500000	31.600000	0.000000	0.131186
85.300000	56.400000	0.000000	0.103487
94.000000	36.500000	0.000000	0.143145
88.900000	70.100000	0.000000	0.117463
93.000000	67.200000	0.000000	0.136391
70.900000	74.700000	0.000000	0.059308
91.500000	56.600000	0.000000	0.129818
93.500000	59.800000	1.000000	0.120689
87.200000	70.500000	0.000000	0.110344
76.200000	51.500000	0.000000	0.073554
86.200000	71.700000	0.000000	0.106291
85.800000	65.100000	0.000000	0.105028
79.500000	31.200000	0.000000	0.084172
91.300000	46.400000	1.000000	0.111996
94.000000	65.800000	0.000000	0.141422
71.800000	56.300000	0.000000	0.061934
87.500000	68.000000	1.000000	0.096373
74.800000	70.700000	0.000000	0.069105
86.800000	40.200000	1.000000	0.095025
80.000000	28.800000	0.000000	0.085872
84.600000	57.700000	0.000000	0.100773
77.400000	53.700000	0.000000	0.076936
89.200000	58.000000	1.000000	0.103121
82.600000	34.500000	0.000000	0.094468
75.000000	60.100000	0.000000	0.069971
93.000000	49.100000	1.000000	0.119050
86.800000	54.000000	0.000000	0.109503
86.400000	46.900000	0.000000	0.108229
94.000000	65.200000	0.000000	0.141457
93.000000	80.600000	0.000000	0.135632
93.400000	50.600000	0.000000	0.139309
98.900000	47.100000	0.000000	0.169142
86.900000	29.500000	0.000000	0.111068
80.200000	73.200000	0.000000	0.084847
73.300000	48.800000	0.000000	0.065863
90.200000	47.800000	1.000000	0.107483
85.200000	67.500000	0.000000	0.102610
85.500000	24.400000	0.000000	0.105707
73.200000	59.200000	0.000000	0.065302
72.800000	37.700000	0.000000	0.064925
74.300000	59.900000	0.000000	0.068115
76.700000	70.400000	0.000000	0.074348
89.000000	48.700000	1.000000	0.102771
81.100000	45.400000	0.000000	0.088863
71.900000	74.400000	0.000000	0.061668
79.500000	33.200000	0.000000	0.084098
89.600000	59.200000	0.000000	0.121057
78.600000	44.500000	0.000000	0.080867
76.200000	27.200000	0.000000	0.074357
76.400000	68.200000	0.000000	0.073570
89.600000	44.300000	0.000000	0.121824
94.900000	45.200000	0.000000	0.147248
71.200000	71.300000	0.000000	0.060097
70.100000	23.400000	0.000000	0.058843
76.200000	51.300000	0.000000	0.073561
78.900000	26.600000	0.000000	0.082445
67.700000	49.300000	0.000000	0.052947
86.500000	42.100000	0.000000	0.108853
74.400000	41.500000	0.000000	0.068945
86.300000	64.700000	0.000000	0.107007
91.200000	56.100000	0.000000	0.128449
86.600000	47.800000	0.000000	0.108988
95.200000	52.200000	1.000000	0.128768
79.900000	41.000000	0.000000	0.085088
79.200000	74.800000	0.000000	0.081630
75.600000	62.300000	0.000000	0.071534
86.200000	32.500000	0.000000	0.108100
80.700000	52.500000	0.000000	0.087259
75.000000	33.600000	0.000000	0.070807
72.200000	61.800000	0.000000	0.062747
75.300000	66.800000	0.000000	0.070571
92.600000	43.300000	0.000000	0.135799
96.200000	66.900000	0.000000	0.152774
77.100000	42.500000	0.000000	0.076439
3.200000	46.900000	0.000000	0.003863
86.900000	29.000000	0.000000	0.111091
92.600000	49.100000	0.000000	0.135471
85.400000	35.800000	0.000000	0.104799
82.500000	39.600000	0.000000	0.093905
79.400000	61.500000	0.000000	0.082738
86.800000	38.000000	0.000000	0.110257
73.800000	11.200000	0.000000	0.068292
83.200000	84.500000	0.000000	0.094531
93.000000	70.100000	0.000000	0.136226
90.000000	69.600000	0.000000	0.122291
73.000000	64.500000	0.000000	0.064644
95.300000	46.000000	0.000000	0.149289
89.900000	52.000000	0.000000	0.122758
85.100000	40.700000	0.000000	0.103421
95.500000	40.100000	0.000000	0.150707
97.900000	58.300000	0.000000	0.162668
90.800000	51.700000	1.000000	0.109705
91.400000	61.000000	0.000000	0.129113
75.600000	85.300000	0.000000	0.070801
77.400000	32.000000	0.000000	0.077682
88.000000	45.200000	0.000000	0.114871
92.200000	33.600000	0.000000	0.134411
73.200000	24.400000	0.000000	0.066333
94.200000	30.100000	0.000000	0.144545
90.600000	45.400000	0.000000	0.126263
73.900000	68.600000	0.000000	0.066810
72.400000	43.600000	0.000000	0.063757
87.800000	65.500000	0.000000	0.113047
77.400000	83.100000	0.000000	0.075935
90.600000	50.500000	1.000000	0.108955
73.500000	72.600000	0.000000	0.065666
88.300000	26.700000	0.000000	0.117058
95.400000	49.100000	0.000000	0.149626
95.200000	51.800000	1.000000	0.128789
88.600000	59.400000	1.000000	0.100786
78.900000	69.300000	0.000000	0.080901
72.000000	52.100000	0.000000	0.062535
69.300000	25.600000	0.000000	0.056978
74.400000	46.700000	0.000000	0.068784
93.900000	64.100000	0.000000	0.141019
90.000000	48.500000	1.000000	0.106659
72.100000	28.300000	0.000000	0.063457
75.500000	41.000000	0.000000	0.071942
70.500000	39.100000	0.000000	0.059342
90.600000	44.300000	1.000000	0.109246
92.600000	45.800000	1.000000	0.117490
77.900000	53.300000	0.000000	0.078432
73.500000	46.800000	0.000000	0.066434
76.600000	56.100000	0.000000	0.074537
74.400000	54.400000	0.000000	0.068547
94.700000	50.300000	0.000000	0.145905
86.600000	56.100000	0.000000	0.108600
79.800000	35.600000	0.000000	0.084969
75.100000	74.100000	0.000000	0.069801
91.600000	45.800000	1.000000	0.113266
76.100000	65.600000	0.000000	0.072813
95.400000	53.700000	1.000000	0.129618
97.300000	49.400000	0.000000	0.159890
88.600000	48.300000	1.000000	0.101272
79.100000	39.600000	0.000000	0.082597
77.600000	59.900000	0.000000	0.077312
70.000000	22.100000	0.000000	0.058648
85.300000	51.500000	1.000000	0.089375
89.700000	64.100000	0.000000	0.121247
79.800000	63.600000	0.000000	0.083925
76.000000	34.700000	0.000000	0.073542
92.400000	41.500000	1.000000	0.116848
92.100000	55.600000	0.000000	0.132705
94.000000	59.900000	1.000000	0.122897
93.000000	50.900000	0.000000	0.137319
84.000000	47.000000	0.000000	0.099004
95.900000	58.000000	0.000000	0.151725
85.600000	54.200000	0.000000	0.104744
95.300000	57.500000	1.000000	0.128946
86.900000	38.200000	0.000000	0.110654
96.200000	39.000000	0.000000	0.154522
86.800000	35.900000	0.000000	0.110356
92.900000	23.900000	0.000000	0.138374
70.800000	52.400000	0.000000	0.059678
85.100000	47.900000	1.000000	0.088844
75.300000	47.100000	0.000000	0.071196
89.300000	57.500000	0.000000	0.119829
81.000000	51.500000	0.000000	0.088292
77.500000	31.800000	0.000000	0.077986
97.900000	59.800000	0.000000	0.162570
85.300000	76.300000	0.000000	0.102600
76.500000	40.200000	0.000000	0.074781
74.600000	67.200000	0.000000	0.068682
74.500000	60.900000	0.000000	0.068611
73.500000	76.700000	0.000000	0.065545
83.300000	66.600000	0.000000	0.095629
75.400000	41.700000	0.000000	0.071643
92.900000	39.200000	1.000000	0.119117
90.200000	48.900000	1.000000	0.107432
81.900000	55.300000	0.000000	0.091185
76.800000	46.200000	0.000000	0.075443
96.300000	36.300000	1.000000	0.134854
92.700000	29.000000	0.000000	0.137099
75.000000	51.300000	0.000000	0.070247
85.500000	57.200000	0.000000	0.104221
68.200000	47.800000	0.000000	0.054031
85.900000	33.400000	0.000000	0.106867
79.900000	31.400000	0.000000	0.085449
90.900000	35.500000	0.000000	0.128171
87.300000	47.000000	1.000000	0.096533
96.600000	43.600000	1.000000	0.135895
92.500000	72.300000	0.000000	0.133687
74.500000	40.400000	0.000000	0.069246
68.900000	49.900000	0.000000	0.055478
87.600000	44.500000	0.000000	0.113232
79.100000	42.300000	0.000000	0.082499
87.900000	53.900000	1.000000	0.098425
71.400000	59.100000	0.000000	0.060902
77.700000	25.500000	0.000000	0.078803
86.700000	45.000000	1.000000	0.094472
85.400000	35.900000	0.000000	0.104795
74.100000	58.500000	0.000000	0.067634
72.200000	54.200000	0.000000	0.062963
86.800000	22.900000	0.000000	0.110973
86.300000	36.700000	1.000000	0.093403
89.300000	39.400000	0.000000	0.120752
97.200000	40.600000	0.000000	0.159904
88.800000	73.400000	0.000000	0.116870
87.500000	29.000000	0.000000	0.113567
75.800000	40.600000	0.000000	0.072788
81.600000	74.500000	0.000000	0.089405
73.000000	59.400000	0.000000	0.064793
86.400000	69.500000	0.000000	0.107182
89.900000	65.200000	0.000000	0.122074
79.600000	62.600000	0.000000	0.083328
93.200000	57.100000	1.000000	0.119515
81.200000	30.200000	0.000000	0.089796
74.600000	43.600000	0.000000	0.069413
90.500000	40.900000	0.000000	0.126046
96.000000	41.700000	0.000000	0.153275
80.900000	27.700000	0.000000	0.088884
92.100000	30.900000	0.000000	0.134081
82.200000	45.300000	0.000000	0.092623
73.000000	57.400000	0.000000	0.064851
98.300000	56.900000	0.000000	0.165029
74.500000	61.200000	0.000000	0.068602
91.800000	43.400000	1.000000	0.114217
78.600000	71.500000	0.000000	0.079905
89.300000	63.700000	1.000000	0.103250
91.600000	60.700000	0.000000	0.130063
76.600000	59.400000	0.000000	0.074428
92.300000	48.000000	1.000000	0.116100
87.400000	36.400000	1.000000	0.097343
84.800000	45.500000	0.000000	0.102063
87.800000	49.700000	1.000000	0.098238
70.900000	44.700000	0.000000	0.060120
72.800000	32.000000	0.000000	0.065092
84.700000	52.800000	0.000000	0.101363
85.800000	70.200000	0.000000	0.104797
82.100000	48.000000	0.000000	0.092167
92.700000	54.500000	1.000000	0.117484
91.200000	26.800000	0.000000	0.130039
95.600000	44.800000	0.000000	0.150947
84.200000	48.000000	0.000000	0.099701
85.900000	40.400000	0.000000	0.106545
92.400000	46.400000	1.000000	0.116604
86.600000	64.100000	0.000000	0.108227
89.000000	24.800000	0.000000	0.120182
84.800000	44.400000	0.000000	0.102112
73.400000	22.300000	0.000000	0.066911
78.000000	37.500000	0.000000	0.079286
87.500000	52.400000	1.000000	0.097029
74.800000	32.900000	0.000000	0.070286
78.900000	62.600000	0.000000	0.081142
92.000000	40.200000	1.000000	0.115214
85.200000	32.400000	0.000000	0.104178
83.500000	27.400000	0.000000	0.098005
93.700000	40.600000	0.000000	0.141389
89.500000	4.400000	0.000000	0.123448
90.900000	64.300000	1.000000	0.109516
76.200000	58.100000	0.000000	0.073338
79.300000	16.900000	0.000000	0.084065
89.600000	57.200000	1.000000	0.104698
89.600000	69.100000	0.000000	0.120551
89.000000	32.800000	0.000000	0.119775
93.100000	42.600000	1.000000	0.119815
74.100000	65.100000	0.000000	0.067434
90.000000	43.300000	1.000000	0.106898
91.500000	67.400000	0.000000	0.129231
90.700000	52.800000	1.000000	0.109250
81.300000	71.200000	0.000000	0.088527
71.900000	46.300000	0.000000	0.062457
88.800000	45.600000	1.000000	0.102147
77.400000	34.800000	0.000000	0.077585
88.000000	53.600000	0.000000	0.114460
94.500000	39.800000	0.000000	0.145504
76.100000	22.500000	0.000000	0.074228
72.900000	41.300000	0.000000	0.065071
84.300000	43.700000	0.000000	0.100260
85.600000	53.200000	0.000000	0.104789
90.400000	57.700000	0.000000	0.124704
67.000000	87.800000	0.000000	0.050614
92.900000	51.300000	1.000000	0.118506
81.400000	50.900000	0.000000	0.089657
74.500000	49.300000	0.000000	0.068970
83.300000	55.900000	0.000000	0.096076
95.200000	52.100000	0.000000	0.148393
79.800000	72.100000	0.000000	0.083611
73.200000	76.100000	0.000000	0.064806
75.600000	46.200000	0.000000	0.072051
85.500000	32.000000	0.000000	0.105361
76.300000	53.600000	0.000000	0.073768
92.900000	42.300000	1.000000	0.118960
84.800000	41.200000	0.000000	0.102253
72.500000	64.200000	0.000000	0.063412
91.600000	71.900000	0.000000	0.129453
85.100000	39.800000	0.000000	0.103461
85.700000	62.300000	0.000000	0.104766
69.100000	52.900000	0.000000	0.055837
84.300000	38.300000	0.000000	0.100495
96.900000	39.800000	1.000000	0.137577
92.900000	57.700000	1.000000	0.118184
85.000000	46.000000	0.000000	0.102802
96.200000	47.600000	0.000000	0.153982
68.900000	51.800000	0.000000	0.055430
89.000000	47.800000	1.000000	0.102811
88.200000	45.400000	1.000000	0.099901
82.300000	36.700000	0.000000	0.093322
75.400000	41.200000	0.000000	0.071659
81.300000	50.500000	0.000000	0.089336
87.200000	24.400000	0.000000	0.112545
94.200000	49.500000	1.000000	0.124337
87.600000	54.200000	1.000000	0.097316
92.600000	65.800000	1.000000	0.116494
92.000000	57.500000	0.000000	0.132124
81.200000	51.500000	0.000000	0.088960
91.900000	41.700000	0.000000	0.132524
81.000000	26.900000	0.000000	0.089251
66.800000	60.200000	0.000000	0.050856
75.500000	73.100000	0.000000	0.070915
93.000000	57.900000	1.000000	0.118606
84.900000	48.000000	1.000000	0.088172
85.900000	48.700000	1.000000	0.091529
83.600000	49.900000	0.000000	0.097414
73.400000	67.800000	0.000000	0.065555
96.300000	54.400000	0.000000	0.154094
79.100000	41.000000	0.000000	0.082546
88.900000	43.900000	0.000000	0.118778
92.500000	47.600000	0.000000	0.135072
75.400000	16.300000	0.000000	0.072462
91.500000	48.700000	1.000000	0.112711
81.100000	66.600000	0.000000	0.088039
92.800000	50.400000	1.000000	0.118119
88.500000	39.800000	0.000000	0.117261
90.400000	73.700000	0.000000	0.123864
89.000000	24.200000	0.000000	0.120213
77.200000	36.700000	0.000000	0.076930
69.300000	64.400000	0.000000	0.055982
88.900000	60.200000	1.000000	0.101881
92.800000	33.700000	0.000000	0.137321
86.700000	68.500000	0.000000	0.108422
92.000000	49.600000	1.000000	0.114753
91.600000	55.800000	1.000000	0.112783
80.600000	45.200000	0.000000	0.087210
73.900000	27.000000	0.000000	0.068071
95.900000	57.900000	1.000000	0.131738
61.700000	40.700000	0.000000	0.041957
80.100000	74.100000	0.000000	0.084493
92.200000	46.200000	0.000000	0.133706
90.700000	49.400000	1.000000	0.109409
78.400000	72.600000	0.000000	0.079260
72.900000	52.000000	0.000000	0.064758
95.200000	63.700000	0.000000	0.147687
92.500000	43.400000	1.000000	0.117181
84.800000	29.600000	0.000000	0.102768
80.000000	54.200000	0.000000	0.084915
72.900000	29.700000	0.000000	0.065412
73.200000	25.300000	0.000000	0.066306
72.500000	73.700000	0.000000	0.063141
73.400000	27.900000	0.000000	0.066743
87.800000	61.800000	0.000000	0.113226
96.000000	36.600000	0.000000	0.153594
87.600000	39.600000	0.000000	0.113470
85.400000	73.400000	0.000000	0.103111
72.700000	47.400000	0.000000	0.064392
90.500000	44.300000	0.000000	0.125865
89.600000	27.700000	0.000000	0.122682
86.800000	55.700000	0.000000	0.109423
80.800000	34.700000	0.000000	0.088277
86.500000	66.800000	0.000000	0.107703
67.700000	64.100000	0.000000	0.052591
86.000000	31.200000	0.000000	0.107364
93.900000	28.600000	0.000000	0.143105
76.500000	36.500000	0.000000	0.074904
88.900000	66.200000	0.000000	0.117658
88.900000	71.300000	0.000000	0.117403
85.200000	37.100000	0.000000	0.103967
96.000000	48.500000	0.000000	0.152850
93.200000	53.600000	1.000000	0.119692
78.600000	69.100000	0.000000	0.079990
90.300000	45.300000	1.000000	0.107997
92.700000	47.700000	1.000000	0.117824
79.400000	43.600000	0.000000	0.083395
93.600000	49.100000	1.000000	0.121679
89.000000	55.300000	1.000000	0.102478
97.300000	57.400000	0.000000	0.159372
77.300000	68.700000	0.000000	0.076132
70.900000	63.100000	0.000000	0.059621
76.300000	67.700000	0.000000	0.073305
75.500000	67.600000	0.000000	0.071090
86.600000	47.000000	0.000000	0.109025
97.600000	67.000000	0.000000	0.160419
71.700000	45.400000	0.000000	0.061999
91.400000	23.700000	0.000000	0.131148
77.900000	42.800000	0.000000	0.078799
85.000000	50.300000	0.000000	0.102611
76.400000	25.600000	0.000000	0.074982
95.100000	52.500000	0.000000	0.147846
91.000000	76.000000	0.000000	0.126462
71.700000	42.200000	0.000000	0.062089
92.900000	58.500000	0.000000	0.136397
89.900000	35.500000	0.000000	0.123617
89.200000	57.900000	1.000000	0.103126
77.400000	59.600000	0.000000	0.076734
67.800000	40.700000	0.000000	0.053364
72.300000	41.900000	0.000000	0.063559
70.800000	39.500000	0.000000	0.060028
77.800000	69.000000	0.000000	0.077590
77.900000	34.800000	0.000000	0.079079
86.200000	49.500000	1.000000	0.092534
75.200000	47.000000	0.000000	0.070926
73.400000	47.400000	0.000000	0.066159
75.500000	78.700000	0.000000	0.070738
75.800000	67.800000	0.000000	0.071908
76.000000	44.700000	0.000000	0.073214
90.500000	74.700000	0.000000	0.124262
97.800000	48.700000	0.000000	0.162735
87.600000	54.200000	1.000000	0.097316
91.600000	63.500000	0.000000	0.129910
94.100000	65.000000	1.000000	0.123079
92.300000	55.800000	1.000000	0.115714
95.000000	28.900000	0.000000	0.148760
89.500000	48.000000	1.000000	0.104726
69.900000	63.700000	0.000000	0.057327
91.700000	54.800000	0.000000	0.130855
81.700000	53.100000	0.000000	0.090588
97.200000	45.200000	0.000000	0.159606
92.300000	62.900000	0.000000	0.133254
88.200000	32.600000	1.000000	0.100457
89.600000	65.800000	0.000000	0.120719
98.300000	38.200000	0.000000	0.166275
96.500000	44.200000	1.000000	0.135376
96.200000	50.100000	0.000000	0.153825
76.600000	83.300000	0.000000	0.073638
86.600000	40.000000	0.000000	0.109354
74.400000	29.700000	0.000000	0.069311
87.500000	37.700000	0.000000	0.113146
95.400000	66.200000	0.000000	0.148580
73.800000	48.300000	0.000000	0.067162
77.200000	64.500000	0.000000	0.075984
90.000000	60.900000	1.000000	0.106091
68.700000	50.100000	0.000000	0.055041
92.600000	55.600000	1.000000	0.117001
92.100000	66.900000	0.000000	0.132079
80.700000	50.700000	0.000000	0.087328
86.900000	29.600000	0.000000	0.111063
98.100000	67.700000	0.000000	0.163179
81.100000	50.200000	0.000000	0.088676
84.900000	23.600000	0.000000	0.103418
77.900000	25.500000	0.000000	0.079406
80.300000	22.300000	0.000000	0.087100
88.000000	70.900000	0.000000	0.113617
89.900000	43.100000	1.000000	0.106513
88.700000	53.400000	0.000000	0.117439
84.500000	32.600000	0.000000	0.101497
94.700000	51.200000	1.000000	0.126517
88.600000	55.600000	0.000000	0.116901
80.000000	48.500000	0.000000	0.085129
86.800000	57.100000	1.000000	0.094327
95.400000	46.400000	0.000000	0.149791
80.800000	55.000000	0.000000	0.087493
81.200000	48.000000	0.000000	0.089097
84.900000	50.400000	0.000000	0.102226
72.900000	54.000000	0.000000	0.064700
85.500000	52.400000	0.000000	0.104437
92.600000	64.100000	0.000000	0.134627
79.000000	59.300000	0.000000	0.081570
83.300000	70.200000	0.000000	0.095479
93.700000	41.000000	0.000000	0.141366
61.600000	71.700000	0.000000	0.041197
93.700000	49.000000	1.000000	0.122127
79.800000	68.700000	0.000000	0.083737
89.500000	33.200000	0.000000	0.121953
89.300000	53.600000	0.000000	0.120027
94.100000	60.100000	1.000000	0.123334
78.000000	63.100000	0.000000	0.078390
25.700000	77.100000	0.000000	0.009606
69.100000	33.400000	0.000000	0.056335
73.900000	71.700000	0.000000	0.066716
75.500000	48.200000	0.000000	0.071710
79.000000	63.300000	0.000000	0.081426
79.500000	70.900000	0.000000	0.082708
83.300000	57.700000	0.000000	0.096001
76.700000	50.100000	0.000000	0.075024
89.300000	65.500000	0.000000	0.119423
84.300000	67.600000	0.000000	0.099226
77.200000	91.000000	0.000000	0.075092
76.400000	81.400000	0.000000	0.073137
95.300000	44.300000	0.000000	0.149394
73.200000	39.900000	0.000000	0.065872
76.100000	23.900000	0.000000	0.074181
80.900000	66.600000	0.000000	0.087377
87.200000	45.800000	1.000000	0.096223
88.500000	21.900000	0.000000	0.118157
88.900000	27.200000	0.000000	0.119624
78.100000	71.000000	0.000000	0.078414
90.400000	41.000000	0.000000	0.125585
66.800000	39.000000	0.000000	0.051352
91.000000	29.300000	0.000000	0.128970
77.400000	26.400000	0.000000	0.077876
85.300000	68.300000	0.000000	0.102956
85.200000	56.500000	0.000000	0.103099
77.200000	42.600000	0.000000	0.076728
89.900000	29.000000	0.000000	0.123957
85.800000	46.800000	0.000000	0.105860
75.200000	59.800000	0.000000	0.070521
73.900000	69.000000	0.000000	0.066798
87.500000	62.500000	0.000000	0.111952
90.500000	59.000000	0.000000	0.125088
76.900000	78.500000	0.000000	0.074649
75.100000	41.300000	0.000000	0.070835
78.300000	73.600000	0.000000	0.078923
93.800000	60.900000	0.000000	0.140705
91.200000	60.800000	0.000000	0.128196
76.500000	55.900000	0.000000	0.074259
77.300000	66.400000	0.000000	0.076210
66.600000	30.400000	0.000000	0.051151
73.500000	34.400000	0.000000	0.066805
74.300000	29.600000	0.000000	0.069048
82.200000	36.700000	0.000000	0.092972
84.700000	48.500000	1.000000	0.087490
89.000000	29.100000	0.000000	0.119963
73.200000	62.900000	0.000000	0.065193
91.100000	31.300000	0.000000	0.129327
84.900000	15.700000	0.000000	0.103771
90.400000	48.000000	1.000000	0.108270
87.900000	55.300000	0.000000	0.113958
89.200000	55.900000	1.000000	0.103215
72.600000	70.400000	0.000000	0.063481
91.500000	66.400000	0.000000	0.129286
86.900000	51.300000	0.000000	0.110034
71.000000	50.600000	0.000000	0.060194
86.800000	53.200000	1.000000	0.094488
87.900000	60.800000	0.000000	0.113691
79.100000	22.700000	0.000000	0.083217
76.500000	53.000000	0.000000	0.074355
80.100000	77.700000	0.000000	0.084358
87.600000	37.700000	0.000000	0.113562
71.700000	50.600000	0.000000	0.061853
72.400000	30.900000	0.000000	0.064124
91.700000	52.000000	0.000000	0.131009
73.100000	63.900000	0.000000	0.064912
76.400000	67.000000	0.000000	0.073609
93.300000	26.600000	0.000000	0.140203
87.800000	61.000000	0.000000	0.113265
68.100000	16.400000	0.000000	0.054596
74.400000	71.000000	0.000000	0.068038
92.500000	55.600000	1.000000	0.116574
95.700000	42.900000	0.000000	0.151596
92.200000	70.500000	1.000000	0.114571
92.600000	48.700000	0.000000	0.135494
92.100000	48.700000	1.000000	0.115218
75.200000	52.100000	0.000000	0.070764
70.300000	51.200000	0.000000	0.058559
84.300000	31.800000	0.000000	0.100779
65.200000	37.900000	0.000000	0.048244
68.900000	63.100000	0.000000	0.055146
73.900000	59.300000	0.000000	0.067090
74.000000	45.200000	0.000000	0.067777
78.400000	40.400000	0.000000	0.080400
77.100000	63.300000	0.000000	0.075734
