start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
2015	10661	142	124	124	Marseille	Michy	Batshuayi	0	79.0	34.6	53.7461622626	26.0415053328	0	1	0	0	0	0	0	0.033542163525
2015	10661	142	124	124	Marseille	Rémy	Cabella	0	85.5	68.3	141.608464338	23.3482333379	0	0	0	0	0	0	0	0.0536428204676
2015	10661	142	124	124	Marseille	Rémy	Cabella	0	89.6	60.7	135.81457705	14.9214610545	0	0	0	0	0	0	0	0.178287134164
2015	10661	142	124	124	Marseille	Michy	Batshuayi	0	92.3	59.1	139.763641691	11.9205704561	1	1	1	0	0	0	0	0.0633713722577
2015	10661	142	124	124	Marseille	Romain	Alessandrini	0	91.2	47.7	75.3526247276	9.09560333348	1	1	0	0	0	0	0	0.157712614867
2015	10661	142	124	124	Marseille	Michy	Batshuayi	0	77.1	70.5	131.834793611	30.7353217	0	0	0	0	1	0	0	0.0170044046417
2015	10661	142	124	124	Marseille	Michy	Batshuayi	0	82.5	42.5	66.8014094864	19.0394327647	0	0	0	0	0	0	1	0.0968056289045
2015	10661	142	124	124	Marseille	Michy	Batshuayi	0	85.1	70.3	143.721697798	25.1813422994	0	0	0	0	0	0	0	0.0406335914309
2015	10661	142	124	124	Marseille	Michy	Batshuayi	1	93.3	46.6	63.0939065441	7.5133215025	1	1	0	0	0	0	0	0.192946883344
2015	10661	142	124	124	Marseille	Romain	Alessandrini	0	73.6	27.8	49.9392155421	34.4934776443	0	0	0	0	0	0	0	0.00889153014838
2015	10661	142	124	124	Marseille	Romain	Alessandrini	0	85.5	40.7	57.3247274341	17.2261429229	0	1	0	0	0	0	0	0.124548355303
2015	10661	142	124	124	Marseille	Rémy	Cabella	0	75.8	45.4	79.2374627769	24.6333107803	0	0	0	0	0	0	0	0.0423557736658
2015	10661	142	124	142	PSG	Zlatan	Ibrahimovic	0	88.0	27.9	28.5013596147	25.14776332	0	0	0	0	0	0	0	0.0378560553115
2015	10661	142	124	142	PSG	Ángel	Di María	0	88.7	44.8	65.2892005378	12.4390514108	1	0	0	0	0	0	0	0.0982876065645
2015	10661	142	124	142	PSG	Zlatan	Ibrahimovic	0	88.2	64.6	141.054191894	18.7723200484	0	0	0	0	0	0	0	0.105306162642
2015	10661	142	124	142	PSG	Zlatan	Ibrahimovic	0	92.7	44.7	54.0193224314	9.02108640908	0	0	0	0	0	0	0	0.344911451613
2015	10661	142	124	142	PSG	Zlatan	Ibrahimovic	0	84.8	50.1	90.3769404796	15.2003289438	0	0	0	0	0	0	0	0.167461662324
2015	10661	142	124	142	PSG	Ángel	Di María	0	85.7	32.9	39.9043000804	22.2912538903	0	0	0	0	0	0	0	0.0589006871316
2015	10661	142	124	142	PSG	Ángel	Di María	0	81.1	31.7	45.9240453528	26.3077935221	0	0	0	0	0	0	0	0.0320233213481
2015	10661	142	124	142	PSG	Serge	Aurier	0	93.3	29.1	17.7745079943	21.9476650239	0	0	0	0	0	0	0	0.0611406279499
2015	10661	142	124	142	PSG	Ángel	Di María	0	85.9	38.9	51.7889745744	17.9449157145	0	0	0	0	0	0	0	0.112178965082
2015	10661	142	124	142	PSG	Blaise	Matuidi	0	73.8	55.6	102.064884411	26.7917897872	0	0	0	0	0	0	0	0.0308421674433
2015	10661	142	124	142	PSG	Serge	Aurier	0	95.2	52.1	113.629377731	5.23927475897	1	1	1	0	0	0	0	0.161947280596
2015	10661	142	124	142	PSG	Edinson	Cavani	0	87.9	71.1	150.167465871	24.3232399158	0	0	0	0	0	0	0	0.046523127956
2015	10661	142	124	142	PSG	Javier	Pastore	0	93.1	49.7	87.510447078	6.90651865993	0	0	0	0	0	0	0	0.430286762516
2015	10661	142	124	142	PSG	Maxwell	Cabelino Andrade	0	85.3	69.7	143.269961587	24.5800732302	0	0	0	0	0	0	0	0.0445346984313
