start	game_id	sqw_home_team_id	sqw_away_team_id	team_id	short_name	first_name	last_name	goal	start_x	start_y	degree	distance	shot_headed	crosses	corner	pass_throw_in	pass_long_ball	pass_through_ball	pass_headed	predict
2015	11378	142	128	142	PSG	Edinson	Cavani	0	89.0	57.3	123.569698418	13.2018938035	0	1	1	0	0	0	0	0.133253669983
2015	11378	142	128	142	PSG	Blaise	Matuidi	0	96.1	54.2	137.121096397	5.73149195236	0	1	1	0	0	0	0	0.338557359939
2015	11378	142	128	142	PSG	Zlatan	Ibrahimovic	1	92.2	47.9	74.9315118405	8.0777472107	0	0	0	0	0	1	0	0.383096265806
2015	11378	142	128	142	PSG	Layvin	Kurzawa	0	89.3	61.7	137.556150079	15.8549676758	1	1	0	0	0	0	0	0.0622377850674
2015	11378	142	128	142	PSG	Lucas	Rodrigues Moura da Silva	0	81.1	45.4	76.3209575122	19.4517351411	0	0	0	0	0	0	0	0.0917402082863
2015	11378	142	128	142	PSG	Edinson	Cavani	0	82.3	53.2	100.247864111	17.9869397064	0	0	0	0	0	0	0	0.114849226499
2015	11378	142	128	142	PSG	Lucas	Rodrigues Moura da Silva	1	91.0	64.9	148.866896829	17.4071824257	1	0	0	0	0	0	0	0.0496065426086
2015	11378	142	128	142	PSG	Edinson	Cavani	1	92.3	60.1	142.678963807	12.7003936947	0	0	0	0	0	0	0	0.237135233699
2015	11378	142	128	142	PSG	Ángel	Di María	0	86.5	63.5	135.0	19.091883092	0	1	0	0	0	0	0	0.10021690488
2015	11378	142	128	142	PSG	Zlatan	Ibrahimovic	0	92.5	53.8	116.869813087	8.40773453434	1	1	0	0	0	0	0	0.176976745087
2015	11378	142	128	142	PSG	Edinson	Cavani	0	91.2	47.9	76.5781649321	9.04709898255	0	0	0	0	0	0	0	0.347474386339
2015	11378	142	128	142	PSG	Layvin	Kurzawa	0	96.9	58.5	159.962789831	9.04765162901	1	1	0	0	0	0	0	0.16664000537
2015	11378	142	128	142	PSG	Ángel	Di María	0	73.3	43.2	75.7115760324	27.5523138774	0	0	0	0	0	0	0	0.0269322883094
2015	11378	142	128	142	PSG	Zlatan	Ibrahimovic	0	67.7	59.3	106.062469256	33.612200166	0	0	0	0	0	0	0	0.0106191193969
2015	11378	142	128	142	PSG	Thiago Emiliano	da Silva	0	89.7	42.1	52.5121441031	12.9807549857	1	1	1	0	0	0	0	0.0510516174874
2015	11378	142	128	142	PSG	Layvin	Kurzawa	1	92.2	66.6	154.83212985	18.341210429	0	0	0	0	0	0	0	0.112917338822
2015	11378	142	128	142	PSG	Zlatan	Ibrahimovic	0	86.6	29.7	33.4287430917	24.3238566021	0	0	0	0	0	0	0	0.0430921739416
2015	11378	142	128	142	PSG	Thiago	Motta	0	95.4	53.6	128.047042532	5.8412327466	1	1	1	0	0	0	0	0.150576644281
2015	11378	142	128	142	PSG	Zlatan	Ibrahimovic	0	97.0	32.2	9.56668598971	18.0510387513	0	0	0	0	0	0	0	0.107685849053
2015	11378	142	128	142	PSG	Edinson	Cavani	0	94.4	56.7	140.110417561	8.73212459829	0	0	0	0	0	0	0	0.36906126271
2015	11378	142	128	142	PSG	Ángel	Di María	0	84.6	54.2	105.255118703	15.9624559514	0	1	0	0	0	0	0	0.15248108309
2015	11378	142	128	128	St Etienne	Loic	Perrin	0	71.7	49.9	89.7975422578	28.3001766779	0	0	0	0	0	0	0	0.0241991659847
2015	11378	142	128	128	St Etienne	Benoit	Assou-Ekotto	0	70.2	59.2	107.156756091	31.1878181346	0	1	0	0	0	0	0	0.0155755359923
2015	11378	142	128	128	St Etienne	Valentin	Eysseric	0	76.2	38.0	63.2426818281	26.6540803631	0	0	0	0	0	0	0	0.030703835668
2015	11378	142	128	128	St Etienne	Valentin	Eysseric	0	71.5	47.2	84.3889477275	28.6372135516	0	0	0	0	0	0	0	0.0228766500359
2015	11378	142	128	128	St Etienne	Romain	Hamouma	0	84.2	58.5	118.279126556	17.9412931529	0	0	0	0	0	0	0	0.116863518451
2015	11378	142	128	128	St Etienne	Ismael	Diomande	0	71.5	58.1	105.865707803	29.6287023003	0	0	0	0	0	0	0	0.0198761416873
2015	11378	142	128	128	St Etienne	Robert	Beric	0	91.2	55.2	120.579226872	10.2215458713	0	1	0	0	0	0	0	0.312685080023
2015	11378	142	128	128	St Etienne	Romain	Hamouma	0	70.8	26.4	51.0541918941	37.5446400968	0	0	0	0	0	0	0	0.00548406072568
2015	11378	142	128	128	St Etienne	Kévin	Monnet-Paquet	0	76.6	61.4	115.974393962	26.0292143562	0	0	0	0	0	0	0	0.0350205342019
2015	11378	142	128	128	St Etienne	Valentin	Eysseric	0	87.6	41.0	54.0276129507	15.3218797802	0	1	0	0	0	0	0	0.1613679151
2015	11378	142	128	128	St Etienne	Fabien	Lemoine	0	81.2	50.5	91.5234647917	18.8066477608	0	1	0	0	0	0	0	0.101644919621
2015	11378	142	128	128	St Etienne	Jean-Christophe	Bahebeck	0	71.8	46.6	83.1251819713	28.4042250378	0	0	0	0	0	0	0	0.0237035535093
2015	11378	142	128	128	St Etienne	Fabien	Lemoine	0	73.1	61.2	112.604739347	29.1384625538	0	0	0	0	0	0	0	0.0215579986022
2015	11378	142	128	128	St Etienne	Erin	Jorge Gomes Pinheiro	0	71.9	57.1	104.180081943	28.9830985231	0	0	0	0	0	0	0	0.0219632965877
