season	player_name	distance	nb	headed	on_target	goal
2014	I. Shechter	20.0	3	0	1	0
2014	I. Shechter	21.0	1	0	1	0
2014	I. Shechter	22.0	3	0	1	0
2014	I. Shechter	28.0	1	0	1	0
2014	I. Shechter	29.0	1	0	1	0
2014	I. Sylla	7.0	1	0	1	1
2014	I. Sylla	12.0	1	0	0	0
2014	I. Sylla	16.0	1	0	1	0
2014	I. Sylla	17.0	1	1	0	0
2014	I. Sylla	22.0	1	0	0	0
2014	I. Sylla	24.0	1	0	0	0
2014	I. Sylla	25.0	1	0	0	0
2014	I. Sylla	29.0	1	0	0	0
2014	I. Sylla	32.0	2	0	0	0
2014	I. Sylla	41.0	1	0	0	0
2014	I. Thelin	5.0	1	0	1	1
2014	I. Thelin	7.0	2	1	1	0
2014	I. Thelin	9.0	1	1	0	0
2014	I. Thelin	10.0	3	1	0	0
2014	I. Thelin	11.0	1	1	0	0
2014	I. Thelin	13.0	1	0	1	0
2014	I. Thelin	14.0	6	4	1	0
2014	I. Thelin	15.0	2	0	1	0
2014	I. Thelin	16.0	1	0	1	0
2014	I. Thelin	20.0	2	0	2	0
2014	I. Thelin	21.0	2	0	1	0
2014	I. Thelin	22.0	1	0	1	0
2014	I. Thelin	23.0	1	0	0	0
2014	I. Thelin	25.0	1	0	0	0
2014	I. Thelin	26.0	1	0	1	0
2014	I. Thelin	27.0	2	0	1	0
2014	I. Thelin	31.0	1	0	0	0
2014	J. Adeoti	10.0	1	1	0	0
2014	J. Adeoti	18.0	1	0	0	0
2014	J. Adeoti	20.0	1	0	0	0
2014	J. Adeoti	22.0	1	0	1	0
2014	J. Adeoti	23.0	1	0	0	0
2014	J. Adeoti	25.0	1	0	0	0
2014	J. Adeoti	27.0	2	0	1	0
2014	J. Adeoti	30.0	2	0	0	0
2014	J. Adeoti	34.0	1	0	0	0
2014	J. Adeoti	40.0	1	0	0	0
2014	J. Akpa-Akpro	7.0	1	0	0	0
2014	J. Akpa-Akpro	10.0	1	1	0	0
2014	J. Akpa-Akpro	13.0	2	1	1	1
2014	J. Akpa-Akpro	15.0	2	1	0	0
2014	J. Akpa-Akpro	16.0	1	0	1	0
2014	J. Akpa-Akpro	17.0	1	0	0	0
2014	J. Akpa-Akpro	19.0	1	0	0	0
2014	J. Akpa-Akpro	21.0	2	0	1	0
2014	J. Akpa-Akpro	22.0	1	0	0	0
2014	J. Akpa-Akpro	23.0	1	0	0	0
2014	J. Akpa-Akpro	24.0	1	0	0	0
2014	J. Akpa-Akpro	25.0	2	0	0	0
2014	J. Akpa-Akpro	27.0	1	0	0	0
2014	J. Akpa-Akpro	29.0	2	0	2	1
2014	J. Akpa-Akpro	30.0	1	0	1	0
2014	J. Akpa-Akpro	32.0	1	0	0	0
2014	J. Amavi	5.0	2	0	2	2
2014	J. Amavi	9.0	1	1	0	0
2014	J. Amavi	11.0	1	1	0	0
2014	J. Amavi	12.0	1	1	0	0
2014	J. Amavi	13.0	1	1	0	0
2014	J. Amavi	14.0	4	3	3	2
2014	J. Amavi	16.0	2	1	0	0
2014	J. Amavi	19.0	1	1	0	0
2014	J. Amavi	21.0	2	0	1	0
2014	J. Amavi	27.0	1	0	0	0
2014	J. Amavi	31.0	1	0	0	0
2014	J. Amavi	37.0	1	0	0	0
2014	J. Audel	9.0	3	2	2	1
2014	J. Audel	11.0	2	0	0	0
2014	J. Audel	12.0	2	2	0	0
2014	J. Audel	13.0	1	0	0	0
2014	J. Audel	14.0	5	2	1	0
2014	J. Audel	15.0	1	0	0	0
2014	J. Audel	17.0	1	0	1	1
2014	J. Audel	18.0	1	0	0	0
2014	J. Audel	19.0	1	0	0	0
2014	J. Audel	20.0	1	0	0	0
2014	J. Audel	22.0	2	0	1	0
2014	J. Audel	23.0	1	0	1	1
2014	J. Audel	24.0	2	0	1	0
2014	J. Audel	25.0	1	0	0	0
2014	J. Audel	27.0	1	0	0	0
2014	J. Audel	30.0	1	0	0	0
2014	J. Audel	33.0	1	0	1	0
2014	J. Audel	35.0	2	0	0	0
2014	J. Audel	37.0	1	0	1	0
2014	J. Ayew	4.0	1	0	1	1
2014	J. Ayew	6.0	2	2	2	1
2014	J. Ayew	7.0	1	1	1	1
2014	J. Ayew	8.0	3	2	1	0
2014	J. Ayew	9.0	1	1	0	0
2014	J. Ayew	10.0	1	1	1	0
2014	J. Ayew	11.0	5	2	3	1
2014	J. Ayew	12.0	4	0	3	3
2014	J. Ayew	13.0	3	0	1	0
2014	J. Ayew	14.0	3	2	0	0
2014	J. Ayew	15.0	2	1	0	0
2014	J. Ayew	16.0	2	0	1	0
2014	J. Ayew	17.0	3	0	0	0
2014	J. Ayew	18.0	6	0	1	1
2014	J. Ayew	19.0	7	2	2	0
2014	J. Ayew	20.0	12	0	5	0
2014	J. Ayew	21.0	9	0	5	1
2014	J. Ayew	22.0	3	0	2	0
2014	J. Ayew	23.0	3	0	1	0
2014	J. Ayew	24.0	6	0	3	2
2014	J. Ayew	25.0	5	0	3	0
2014	J. Ayew	26.0	6	0	4	1
2014	J. Ayew	27.0	3	0	0	0
2014	J. Ayew	28.0	8	0	1	0
2014	J. Ayew	29.0	4	0	3	0
2014	J. Ayew	30.0	3	0	2	0
2014	J. Ayew	31.0	1	0	1	0
2014	J. Ayew	32.0	1	0	0	0
2014	J. Ayew	33.0	2	0	0	0
2014	J. Ayew	37.0	1	0	1	0
2014	J. Ayew	42.0	1	0	0	0
2014	J. Bahebeck	8.0	1	1	0	0
2014	J. Bahebeck	11.0	2	1	2	1
2014	J. Bahebeck	13.0	1	0	0	0
2014	J. Bahebeck	19.0	1	0	0	0
2014	J. Bahebeck	21.0	2	0	0	0
2014	J. Bahebeck	22.0	2	0	1	0
2014	J. Bahebeck	23.0	1	0	1	1
2014	J. Bahebeck	25.0	1	0	0	0
2014	J. Bahebeck	27.0	1	0	0	0
2014	J. Bahebeck	28.0	1	0	0	0
2014	J. Bahebeck	29.0	2	0	0	0
2014	J. Bahebeck	33.0	1	0	1	0
2014	J. Bamba	26.0	1	0	0	0
2014	J. Brison	20.0	1	0	1	1
2014	J. Brison	32.0	1	0	0	0
2014	J. Brison	33.0	2	0	0	0
2014	J. Calvé	25.0	2	0	0	0
2014	J. Calvé	27.0	2	0	2	1
2014	J. Calvé	28.0	1	0	0	0
2014	J. Calvé	29.0	1	0	1	1
2014	J. Calvé	30.0	3	0	0	0
2014	J. Calvé	32.0	2	0	1	0
2014	J. Calvé	40.0	1	0	1	0
2014	J. Choplin	9.0	1	1	0	0
2014	J. Choplin	10.0	1	0	1	0
2014	J. Clément	18.0	1	0	1	1
2014	J. Clément	19.0	1	0	0	0
2014	J. Clément	22.0	1	0	0	0
2014	J. Clément	24.0	1	0	0	0
2014	J. Clément	28.0	1	0	0	0
2014	J. Delaplace	12.0	1	0	0	0
2014	J. Delaplace	13.0	2	0	1	0
2014	J. Delaplace	15.0	2	0	2	1
2014	J. Delaplace	16.0	1	0	0	0
2014	J. Delaplace	17.0	2	0	1	0
2014	J. Delaplace	19.0	1	0	0	0
2014	J. Delaplace	21.0	1	0	0	0
2014	J. Delaplace	24.0	1	0	0	0
2014	J. Delaplace	25.0	3	0	0	0
2014	J. Delaplace	26.0	1	0	1	1
2014	J. Delaplace	27.0	2	0	0	0
2014	J. Delaplace	28.0	1	0	0	0
2014	J. Delaplace	29.0	2	0	1	0
2014	J. Delaplace	30.0	1	0	0	0
2014	J. Delaplace	31.0	1	0	0	0
2014	J. Falcón	5.0	1	0	0	0
2014	J. Falcón	6.0	2	1	2	1
2014	J. Falcón	8.0	2	2	2	1
2014	J. Falcón	10.0	1	1	1	0
2014	J. Falcón	11.0	1	0	0	0
2014	J. Falcón	12.0	2	1	1	1
2014	J. Falcón	13.0	1	0	1	1
2014	J. Falcón	16.0	1	0	0	0
2014	J. Falcón	20.0	1	0	1	0
2014	J. Falcón	21.0	1	0	1	0
2014	J. Falcón	22.0	1	0	0	0
2014	J. Falcón	24.0	1	0	0	0
2014	J. Falcón	25.0	3	0	2	0
2014	J. Falcón	26.0	1	0	1	0
2014	J. Falcón	27.0	2	0	0	0
2014	J. Falcón	31.0	1	0	0	0
2014	J. Falcón	32.0	1	0	0	0
2014	J. Falcón	35.0	1	0	0	0
2014	J. Faubert	14.0	1	0	0	0
2014	J. Faubert	19.0	2	0	0	0
2014	J. Faubert	20.0	1	0	0	0
2014	J. Faubert	22.0	1	0	0	0
2014	J. Faubert	34.0	1	0	0	0
2014	J. Féret	7.0	1	1	0	0
2014	J. Féret	12.0	2	0	2	2
2014	J. Féret	13.0	1	0	0	0
2014	J. Féret	14.0	1	0	0	0
2014	J. Féret	15.0	1	0	1	1
2014	J. Féret	18.0	3	0	1	1
2014	J. Féret	19.0	2	0	1	1
2014	J. Féret	22.0	1	0	0	0
2014	J. Féret	23.0	1	0	0	0
2014	J. Féret	24.0	2	0	1	0
2014	J. Féret	25.0	1	0	0	0
2014	J. Féret	26.0	4	0	1	0
2014	J. Féret	27.0	3	0	0	0
2014	J. Féret	28.0	5	0	2	0
2014	J. Féret	29.0	4	0	0	0
2014	J. Féret	30.0	1	0	0	0
2014	J. Féret	37.0	1	0	1	1
2014	J. Féret	50.0	1	0	0	0
2014	J. Ferri	11.0	2	0	1	0
2014	J. Ferri	12.0	2	0	2	1
2014	J. Ferri	15.0	1	0	0	0
2014	J. Ferri	16.0	2	0	2	0
2014	J. Ferri	17.0	1	0	1	0
2014	J. Ferri	18.0	4	0	1	0
2014	J. Ferri	20.0	3	0	0	0
2014	J. Ferri	23.0	2	0	0	0
2014	J. Ferri	24.0	5	0	1	0
2014	J. Ferri	25.0	2	0	0	0
2014	J. Ferri	26.0	1	0	0	0
2014	J. Ferri	27.0	4	0	1	0
2014	J. Ferri	28.0	4	0	1	0
2014	J. Ferri	29.0	1	0	0	0
2014	J. Ferri	30.0	3	0	0	0
2014	J. Ferri	32.0	1	0	0	0
2014	J. Ferri	34.0	2	0	0	0
2014	J. Gbamin	9.0	1	1	1	0
2014	J. Gbamin	11.0	1	1	0	0
2014	J. Gbamin	14.0	1	0	0	0
2014	J. Gbamin	16.0	2	1	1	0
2014	J. Gbamin	24.0	1	0	0	0
2014	J. Gbamin	28.0	1	0	0	0
2014	J. Gbamin	34.0	1	0	0	0
2014	J. Ikaunieks	7.0	1	0	0	0
2014	J. Ikaunieks	14.0	1	0	0	0
2014	J. Juelsgaard	22.0	2	0	1	0
2014	J. Kana-Biyik	5.0	1	1	1	0
2014	J. Kana-Biyik	6.0	1	1	1	1
2014	J. Kana-Biyik	17.0	2	2	0	0
2014	J. Kana-Biyik	21.0	1	0	1	0
2014	J. Kana-Biyik	23.0	2	0	0	0
2014	J. Le Moigne	6.0	1	0	0	0
2014	J. Le Moigne	8.0	1	0	0	0
2014	J. Le Moigne	12.0	1	0	0	0
2014	J. Le Moigne	14.0	2	1	0	0
2014	J. Le Moigne	15.0	1	1	1	0
2014	J. Le Moigne	16.0	5	3	2	0
2014	J. Le Moigne	17.0	2	0	0	0
2014	J. Le Moigne	18.0	2	0	1	0
2014	J. Le Moigne	19.0	1	0	0	0
2014	J. Le Moigne	20.0	2	1	0	0
2014	J. Le Moigne	22.0	1	0	0	0
2014	J. Le Moigne	24.0	1	0	0	0
2014	J. Le Moigne	26.0	1	0	1	0
2014	J. Le Moigne	29.0	1	0	1	0
2014	J. Le Moigne	31.0	1	0	0	0
2014	J. Le Moigne	32.0	1	0	1	0
2014	J. Le Moigne	33.0	1	0	0	0
2014	J. Martin	5.0	1	0	1	1
2014	J. Martin	11.0	1	1	0	0
2014	J. Martin	15.0	1	0	1	0
2014	J. Martin	17.0	1	0	0	0
2014	J. Martin	18.0	1	0	0	0
2014	J. Martin	19.0	1	0	1	0
2014	J. Martin	22.0	1	0	0	0
2014	J. Martin	23.0	4	0	2	0
2014	J. Martin	25.0	1	0	0	0
2014	J. Martin	27.0	4	0	1	0
2014	J. Martin	30.0	2	0	0	0
2014	J. Marveaux	9.0	1	0	0	0
2014	J. Marveaux	10.0	1	1	0	0
2014	J. Marveaux	14.0	1	1	0	0
2014	J. Marveaux	15.0	1	0	0	0
2014	J. Marveaux	16.0	1	0	1	0
2014	J. Marveaux	19.0	1	1	0	0
2014	J. Mensah	8.0	1	1	0	0
2014	J. Mensah	9.0	1	1	0	0
2014	J. Mensah	14.0	2	0	1	1
2014	J. Mensah	15.0	2	1	1	0
2014	J. Mensah	20.0	1	0	0	0
2014	J. Mensah	44.0	1	0	0	0
2014	J. Morel	7.0	2	2	1	1
2014	J. Morel	10.0	1	1	0	0
2014	J. Morel	26.0	1	0	0	0
2014	J. Morel	35.0	1	0	0	0
2014	J. Moutinho	8.0	1	1	1	1
2014	J. Moutinho	9.0	1	1	1	0
2014	J. Moutinho	10.0	2	1	2	0
2014	J. Moutinho	11.0	1	1	0	0
2014	J. Moutinho	12.0	1	0	1	1
2014	J. Moutinho	13.0	2	0	1	1
2014	J. Moutinho	14.0	1	0	1	0
2014	J. Moutinho	16.0	2	0	0	0
2014	J. Moutinho	17.0	1	0	1	0
2014	J. Moutinho	18.0	1	0	0	0
2014	J. Moutinho	22.0	1	0	1	0
2014	J. Moutinho	23.0	3	0	1	1
2014	J. Moutinho	24.0	5	0	1	0
2014	J. Moutinho	25.0	4	0	2	0
2014	J. Moutinho	26.0	4	0	1	0
2014	J. Moutinho	27.0	2	0	0	0
2014	J. Moutinho	28.0	4	0	0	0
2014	J. Moutinho	29.0	3	0	0	0
2014	J. Moutinho	31.0	1	0	0	0
2014	J. Moutinho	32.0	4	0	1	0
2014	J. Moutinho	33.0	1	0	0	0
2014	J. Moutinho	38.0	1	0	0	0
2014	J. Palmieri	6.0	1	0	1	1
2014	J. Palmieri	21.0	1	0	1	0
2014	J. Palmieri	23.0	1	0	1	1
2014	J. Palmieri	24.0	1	0	0	0
2014	J. Palmieri	25.0	1	0	0	0
2014	J. Palmieri	27.0	1	0	0	0
2014	J. Palmieri	29.0	1	0	0	0
2014	J. Palmieri	30.0	1	0	0	0
2014	J. Palmieri	41.0	1	0	0	0
2014	J. Palomino	3.0	1	0	1	1
2014	J. Palomino	7.0	1	1	0	0
2014	J. Palomino	10.0	1	1	0	0
2014	J. Palomino	13.0	1	1	1	0
2014	J. Palomino	25.0	2	0	0	0
2014	J. Pastore	8.0	2	0	1	0
2014	J. Pastore	10.0	1	1	0	0
2014	J. Pastore	12.0	1	0	1	1
2014	J. Pastore	13.0	4	0	4	2
2014	J. Pastore	14.0	2	0	2	1
2014	J. Pastore	15.0	3	0	1	0
2014	J. Pastore	16.0	1	0	0	0
2014	J. Pastore	17.0	1	0	0	0
2014	J. Pastore	18.0	4	0	3	1
2014	J. Pastore	19.0	4	0	1	0
2014	J. Pastore	20.0	2	0	0	0
2014	J. Pastore	21.0	2	0	0	0
2014	J. Pastore	22.0	1	0	1	0
2014	J. Pastore	23.0	2	0	1	0
2014	J. Pastore	24.0	3	0	1	0
2014	J. Pastore	25.0	1	0	1	0
2014	J. Pastore	26.0	1	0	0	0
2014	J. Pastore	27.0	3	0	0	0
2014	J. Pastore	28.0	1	0	0	0
2014	J. Pastore	29.0	1	0	0	0
2014	J. Pastore	31.0	1	0	0	0
2014	J. Pastore	32.0	2	0	1	0
2014	J. Pastore	33.0	1	0	0	0
2014	J. Pied	8.0	1	1	1	1
2014	J. Pied	15.0	1	0	0	0
2014	J. Pied	18.0	1	0	0	0
2014	J. Pied	19.0	2	0	0	0
2014	J. Pied	20.0	1	0	1	1
2014	J. Pied	22.0	2	0	0	0
2014	J. Pied	23.0	3	0	0	0
2014	J. Pied	24.0	1	0	0	0
2014	J. Pied	25.0	1	0	1	0
2014	J. Pied	27.0	3	0	0	0
2014	J. Pied	28.0	1	0	0	0
2014	J. Pied	31.0	2	0	1	0
2014	J. Pied	32.0	1	0	1	0
2014	J. Pied	36.0	2	0	0	0
2014	J. Pied	37.0	1	0	0	0
2014	J. Pierre	10.0	1	1	0	0
2014	J. Pierre	13.0	1	1	0	0
2014	J. Pino	19.0	1	0	0	0
2014	J. Pino	20.0	1	0	1	0
2014	J. Pino	23.0	1	0	1	0
2014	J. Pino	41.0	1	0	1	0
2014	J. Plasil	12.0	1	1	0	0
2014	J. Plasil	14.0	1	0	0	0
2014	J. Plasil	16.0	1	0	0	0
2014	J. Plasil	17.0	1	0	0	0
2014	J. Plasil	18.0	1	0	0	0
2014	J. Plasil	19.0	2	0	0	0
2014	J. Plasil	20.0	1	0	0	0
2014	J. Plasil	21.0	1	0	1	0
2014	J. Plasil	22.0	3	0	2	0
2014	J. Plasil	23.0	1	0	1	0
2014	J. Plasil	25.0	2	0	0	0
2014	J. Plasil	26.0	2	0	0	0
2014	J. Plasil	27.0	2	0	0	0
2014	J. Plasil	28.0	1	0	0	0
2014	J. Plasil	29.0	1	0	0	0
2014	J. Plasil	30.0	2	0	0	0
2014	J. Plasil	31.0	1	0	0	0
2014	J. Plasil	35.0	1	0	0	0
2014	J. Plasil	36.0	1	0	0	0
2014	J. Plasil	39.0	1	0	0	0
2014	J. Porsan-Clemente	14.0	1	0	1	0
2014	J. Rivierez	39.0	1	0	1	0
2014	J. Rodriguez Gonzalez	23.0	1	0	0	0
2014	J. Romao	9.0	2	2	0	0
2014	J. Romao	10.0	1	0	0	0
2014	J. Romao	11.0	1	1	0	0
2014	J. Romao	12.0	1	1	1	1
2014	J. Romao	13.0	1	0	1	1
2014	J. Romao	14.0	1	1	0	0
2014	J. Romao	15.0	1	1	0	0
2014	J. Romao	16.0	2	0	0	0
2014	J. Romao	20.0	1	1	0	0
2014	J. Romao	27.0	2	0	0	0
2014	J. Romao	30.0	1	0	0	0
2014	J. Saez	24.0	1	0	0	0
2014	J. Saez	26.0	1	0	0	0
2014	J. Saihi	16.0	1	0	0	0
2014	J. Saihi	22.0	1	0	0	0
2014	J. Saihi	25.0	1	0	1	0
2014	J. Saihi	26.0	1	0	0	0
2014	J. Saihi	27.0	3	0	1	0
2014	J. Saihi	30.0	1	0	0	0
2014	J. Saihi	34.0	1	0	1	0
2014	J. Sorbon	7.0	2	2	1	0
2014	J. Sorbon	8.0	1	1	1	0
2014	J. Sorbon	9.0	1	1	1	0
2014	J. Sorbon	13.0	1	1	0	0
2014	J. Sorbon	25.0	1	0	0	0
2014	J. Tallo	6.0	1	1	0	0
2014	J. Tallo	7.0	2	1	1	1
2014	J. Tallo	8.0	1	0	1	1
2014	J. Tallo	10.0	3	0	2	1
2014	J. Tallo	11.0	1	0	0	0
2014	J. Tallo	12.0	1	0	1	1
2014	J. Tallo	14.0	2	0	0	0
2014	J. Tallo	16.0	1	0	0	0
2014	J. Tallo	20.0	2	0	1	0
2014	J. Tallo	21.0	1	0	0	0
2014	J. Tallo	22.0	1	0	0	0
2014	J. Tallo	23.0	1	0	0	0
2014	J. Tallo	24.0	1	0	1	0
2014	J. Tallo	25.0	3	0	2	0
2014	J. Tallo	27.0	1	0	0	0
2014	J. Tallo	30.0	1	0	0	0
2014	J. Tallo	32.0	1	0	0	0
2014	J. Tallo	33.0	1	0	0	0
2014	J. Tallo	34.0	1	0	0	0
2014	J. Toulalan	18.0	1	0	0	0
2014	J. Toulalan	23.0	1	0	0	0
2014	J. Toulalan	25.0	1	0	1	0
2014	J. Toulalan	27.0	1	0	0	0
2014	J. Toulalan	28.0	2	0	0	0
2014	J. Toulalan	29.0	2	0	0	0
2014	J. Toulalan	31.0	1	0	0	0
2014	J. Toulalan	38.0	1	0	0	0
2014	J. Vercauteren	17.0	1	0	0	0
2014	J. Vercauteren	20.0	2	0	0	0
2014	J. Vercauteren	23.0	2	0	0	0
2014	J. Vercauteren	25.0	1	0	0	0
2014	J. Vercauteren	27.0	1	0	1	0
2014	J. Veretout	8.0	1	1	0	0
2014	J. Veretout	11.0	1	0	1	1
2014	J. Veretout	12.0	3	0	3	3
2014	J. Veretout	13.0	2	0	0	0
2014	J. Veretout	16.0	1	0	1	1
2014	J. Veretout	17.0	1	0	0	0
2014	J. Veretout	18.0	1	0	0	0
2014	J. Veretout	19.0	3	0	2	1
2014	J. Veretout	20.0	4	0	1	1
2014	J. Veretout	21.0	2	0	1	0
2014	J. Veretout	22.0	1	0	0	0
2014	J. Veretout	23.0	1	0	0	0
2014	J. Veretout	24.0	4	0	2	0
2014	J. Veretout	25.0	2	0	0	0
2014	J. Veretout	26.0	2	0	1	0
2014	J. Veretout	27.0	3	0	0	0
2014	J. Veretout	28.0	4	0	0	0
2014	J. Veretout	29.0	4	0	2	0
2014	J. Veretout	31.0	3	0	2	0
2014	J. Veretout	32.0	1	0	0	0
2014	J. Veretout	33.0	3	0	0	0
2014	J. Veretout	34.0	2	0	0	0
2014	J. Veretout	35.0	1	0	1	0
2014	J. Veretout	36.0	1	0	0	0
2014	J. Veretout	39.0	1	0	0	0
2014	K. Abdallah	11.0	1	0	0	0
2014	K. Berigaud	5.0	1	1	0	0
2014	K. Berigaud	6.0	1	0	1	1
2014	K. Berigaud	7.0	2	1	1	1
2014	K. Berigaud	9.0	2	1	0	0
2014	K. Berigaud	10.0	1	1	0	0
2014	K. Berigaud	11.0	1	0	0	0
2014	K. Berigaud	12.0	1	0	1	1
2014	K. Berigaud	13.0	2	1	0	0
2014	K. Berigaud	14.0	3	0	1	0
2014	K. Berigaud	15.0	3	2	1	0
2014	K. Berigaud	16.0	2	0	0	0
2014	K. Berigaud	18.0	1	0	0	0
2014	K. Berigaud	19.0	1	0	1	0
2014	K. Berigaud	21.0	2	0	0	0
2014	K. Berigaud	22.0	3	0	0	0
2014	K. Berigaud	23.0	1	0	1	1
2014	K. Berigaud	24.0	4	0	2	0
2014	K. Berigaud	25.0	1	0	1	0
2014	K. Berigaud	26.0	1	0	1	0
2014	K. Berigaud	27.0	4	0	2	0
2014	K. Berigaud	28.0	2	0	0	0
2014	K. Berigaud	29.0	2	0	1	0
2014	K. Berigaud	30.0	2	0	1	0
2014	K. Berigaud	31.0	1	0	1	0
2014	K. Berigaud	33.0	1	0	1	0
2014	K. Berigaud	35.0	1	0	0	0
2014	K. Berigaud	36.0	1	0	1	0
2014	K. Berigaud	37.0	1	0	0	0
2014	K. Berigaud	46.0	1	0	0	0
2014	K. Gomis	8.0	1	1	0	0
2014	K. Gomis	9.0	1	1	0	0
2014	K. Grosicki	10.0	2	0	1	0
2014	K. Grosicki	13.0	1	1	0	0
2014	K. Grosicki	14.0	3	0	2	0
2014	K. Grosicki	15.0	1	0	0	0
2014	K. Grosicki	19.0	1	0	0	0
2014	K. Grosicki	22.0	1	0	0	0
2014	K. Grosicki	23.0	2	0	1	0
2014	K. Grosicki	25.0	1	0	1	0
2014	K. Grosicki	27.0	2	0	0	0
2014	K. Grosicki	28.0	2	0	1	0
2014	K. Grosicki	30.0	1	0	0	0
2014	K. Grosicki	31.0	1	0	0	0
2014	K. Grosicki	43.0	1	0	0	0
2014	K. Hansen	10.0	1	0	0	0
2014	K. Hansen	14.0	1	1	1	0
2014	K. Hansen	17.0	1	1	0	0
2014	K. Hansen	19.0	1	0	0	0
2014	K. Hansen	21.0	1	1	0	0
2014	K. Hansen	23.0	1	0	0	0
2014	K. Hansen	27.0	4	0	0	0
2014	K. Hansen	30.0	1	0	0	0
2014	K. Hansen	31.0	1	0	0	0
2014	K. Hansen	32.0	2	0	0	0
2014	K. Hansen	33.0	1	0	0	0
2014	K. Hansen	34.0	2	0	0	0
2014	K. Hansen	37.0	1	0	0	0
2014	K. Koubemba	9.0	1	1	1	0
2014	K. Koubemba	10.0	1	1	0	0
2014	K. Koubemba	11.0	1	0	0	0
2014	K. Koubemba	14.0	1	0	1	0
2014	K. Koubemba	15.0	2	0	0	0
2014	K. Koubemba	16.0	2	0	1	0
2014	K. Koubemba	17.0	1	0	0	0
2014	K. Koubemba	19.0	1	0	0	0
2014	K. Koubemba	20.0	1	0	0	0
2014	K. Koubemba	21.0	1	0	0	0
2014	K. Koubemba	25.0	1	0	0	0
2014	K. Koubemba	26.0	1	0	0	0
2014	K. Koubemba	27.0	1	0	0	0
2014	K. Koubemba	31.0	1	0	0	0
2014	K. Lejeune	7.0	1	1	0	0
2014	K. Lejeune	9.0	1	1	0	0
2014	K. Lejeune	10.0	1	0	1	0
2014	K. Lejeune	12.0	1	0	0	0
2014	K. Lejeune	14.0	1	1	0	0
2014	K. Lejeune	16.0	1	0	1	0
2014	K. Lejeune	20.0	1	0	0	0
2014	K. Lejeune	24.0	1	0	1	0
2014	K. Lejeune	25.0	2	0	0	0
2014	K. Lejeune	26.0	2	0	1	0
2014	K. Lejeune	27.0	3	0	0	0
2014	K. Lejeune	28.0	4	0	0	0
2014	K. Lejeune	29.0	4	0	2	1
2014	K. Lejeune	31.0	1	0	0	0
2014	K. Lejeune	32.0	1	0	0	0
2014	K. Lejeune	34.0	1	0	0	0
2014	K. Lejeune	39.0	1	0	0	0
2014	K. Monnet-Paquet	9.0	1	1	1	1
2014	K. Monnet-Paquet	10.0	2	0	2	1
2014	K. Monnet-Paquet	11.0	1	0	0	0
2014	K. Monnet-Paquet	12.0	2	0	1	0
2014	K. Monnet-Paquet	13.0	2	0	0	0
2014	K. Monnet-Paquet	14.0	1	0	0	0
2014	K. Monnet-Paquet	16.0	1	1	0	0
2014	K. Monnet-Paquet	20.0	3	0	0	0
2014	K. Monnet-Paquet	21.0	1	0	1	0
2014	K. Monnet-Paquet	22.0	1	0	1	0
2014	K. Monnet-Paquet	23.0	1	0	0	0
2014	K. Monnet-Paquet	24.0	3	0	0	0
2014	K. Monnet-Paquet	27.0	1	0	0	0
2014	K. Monnet-Paquet	28.0	2	0	0	0
2014	K. Nsor	18.0	1	0	0	0
2014	K. Nsor	29.0	1	0	0	0
2014	K. Théophile-Catherine	8.0	1	1	0	0
2014	K. Théophile-Catherine	9.0	1	1	0	0
2014	K. Théophile-Catherine	12.0	1	1	0	0
2014	K. Théophile-Catherine	13.0	1	1	0	0
2014	K. Théophile-Catherine	14.0	1	1	0	0
2014	K. Théophile-Catherine	21.0	1	0	0	0
2014	K. Théophile-Catherine	22.0	1	0	0	0
2014	K. Théophile-Catherine	25.0	2	0	1	0
2014	K. Théophile-Catherine	26.0	1	0	0	0
2014	K. Théophile-Catherine	27.0	1	0	0	0
2014	K. Théophile-Catherine	28.0	1	0	0	0
2014	K. Théophile-Catherine	30.0	1	0	0	0
2014	K. Théophile-Catherine	31.0	2	0	0	0
2014	K. Théophile-Catherine	35.0	1	0	0	0
2014	L. Baal	11.0	1	0	0	0
2014	L. Baal	12.0	1	0	1	0
2014	L. Baal	21.0	2	0	0	0
2014	L. Baal	23.0	1	0	0	0
2014	L. Baal	29.0	1	0	0	0
2014	L. Baal	30.0	2	0	1	0
2014	L. Barrios Caceres	5.0	1	0	1	1
2014	L. Barrios Caceres	8.0	2	1	1	1
2014	L. Barrios Caceres	9.0	3	1	2	1
2014	L. Barrios Caceres	10.0	2	1	0	0
2014	L. Barrios Caceres	11.0	3	1	1	1
2014	L. Barrios Caceres	12.0	6	2	3	2
2014	L. Barrios Caceres	13.0	2	1	1	0
2014	L. Barrios Caceres	14.0	6	1	2	1
2014	L. Barrios Caceres	15.0	1	0	0	0
2014	L. Barrios Caceres	17.0	1	0	1	1
2014	L. Barrios Caceres	18.0	4	1	3	2
2014	L. Barrios Caceres	19.0	1	0	1	0
2014	L. Barrios Caceres	20.0	2	0	0	0
2014	L. Barrios Caceres	21.0	2	0	1	0
2014	L. Barrios Caceres	22.0	2	0	0	0
2014	L. Barrios Caceres	23.0	1	0	0	0
2014	L. Barrios Caceres	25.0	1	0	0	0
2014	L. Barrios Caceres	26.0	2	0	1	1
2014	L. Barrios Caceres	27.0	1	0	0	0
2014	L. Barrios Caceres	28.0	1	0	0	0
2014	L. Barrios Caceres	34.0	1	0	1	0
